"Status type","Status note","Key","Scientific or Common Name","Date","Location","Grid Reference","Abundance","Sex/Stage","Record Type","Observer","Determiner","Comments","Determination Type","Determination Comment"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""Adult""]",54,"Idiocerus lituratus","2019-08-15","Bickley Hall Farm","SJ533478","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712608""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Marshy pond with willow""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",55,"Idiocerus lituratus","2019-08-15","Cholmondeley Estate","SJ537491","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712607""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Bickley Swamp""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",56,"Iassus lanio","2019-07-26","Bickerton Hill","SJ503530","1","Adult","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712600""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Woodland edge""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""Adult""]",57,"Euscelis incisus","2019-03-29","Barnton","SJ641749","2","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712596""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""River bank""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""Adult""]",57,"Euscelis incisus","2019-03-29","Barnton","SJ641749","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712596""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""River bank""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",58,"Euscelis incisus","2019-08-15","Bickley Hall Farm","SJ533478","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712595""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Marshy pond with willow""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",59,"Euscelis incisus","2019-08-15","Bickley Hall Farm","SJ528480","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712594""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Arable field margin""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 3f""; Sex: ""mixed""; Stage: ""Adult""]",60,"Euscelis incisus","2019-08-15","Bickley Hall Farm","SJ526481","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712593""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Mown hay meadow""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 3f""; Sex: ""mixed""; Stage: ""Adult""]",60,"Euscelis incisus","2019-08-15","Bickley Hall Farm","SJ526481","3","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712593""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Mown hay meadow""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",61,"Euscelis incisus","2019-05-21","Chester Zoo Nature Reserve","SJ406707","3","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712592""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Sown flower meadow""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",62,"Euscelis incisus","2019-05-21","Chester Zoo Nature Reserve","SJ406706","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712591""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Grassy meadow""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",63,"Euscelis incisus","2019-08-30","Burton Marsh","SJ301745","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712590""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Uncertain""] [Sample Comment: ""Roadside verge""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""5m, 6f""; Sex: ""mixed""; Stage: ""Adult""]",64,"Eupteryx urticae","2019-05-31","Barnton","SJ642750","5","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712579""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Ivy-covered copse""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""5m, 6f""; Sex: ""mixed""; Stage: ""Adult""]",64,"Eupteryx urticae","2019-05-31","Barnton","SJ642750","6","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712579""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Ivy-covered copse""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",65,"Eupteryx urticae","2019-08-30","Denhall Quay","SJ290759","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712578""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh inner edge""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",66,"Eupteryx melissae","2019-02-25","Croft, garden","SJ637932","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712575""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",67,"Eupteryx filicum","2019-05-22","Oakhanger Moss","SJ768552","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712574""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",68,"Eupteryx decemnotata","2019-03-20","Croft, garden","SJ637932","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712571""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",69,"Eupteryx decemnotata","2019-02-25","Croft, garden","SJ637932","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712570""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",70,"Eupteryx aurata","2019-08-15","Bickley Hall Farm","SJ534478","4","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712569""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Field margin - nettles, willow""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",71,"Eupteryx aurata","2019-07-03","Hale Duck Decoy","SJ478827","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712568""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",72,"Eupteryx aurata","2019-08-30","Burton Marsh","SJ301738","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712567""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Woodland edge""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",73,"Eupteryx aurata","2019-08-30","Burton Marsh","SJ300738","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712566""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",74,"Eupterycyba jucunda","2019-08-30","Burton Marsh","SJ301738","2","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712564""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Woodland edge""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""Adult""]",75,"Errastunus ocellaris","2019-06-03","Bickley Hall Farm","SJ526480","2","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712560""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Rough herbage & scrub""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""Adult""]",75,"Errastunus ocellaris","2019-06-03","Bickley Hall Farm","SJ526480","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712560""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Rough herbage & scrub""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",76,"Errastunus ocellaris","2019-05-21","Chester Zoo Nature Reserve","SJ407708","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712559""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Varied grassland""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",77,"Empoasca vitis","2019-02-26","Culcheth","SJ642953","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712557""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""11-acre LNR""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",78,"Empoasca vitis","2019-04-12","Barnton","SJ641750","2","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712556""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Woodland""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""2m, 2f""; Sex: ""mixed""; Stage: ""Adult""]",79,"Empoasca vitis","2019-03-29","Barnton","SJ641750","2","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712555""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Garden""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""2m, 2f""; Sex: ""mixed""; Stage: ""Adult""]",79,"Empoasca vitis","2019-03-29","Barnton","SJ641750","2","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712555""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Garden""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 3f""; Sex: ""mixed""; Stage: ""Adult""]",80,"Empoasca vitis","2019-04-12","Barnton","SJ641749","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712554""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""River bank""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 3f""; Sex: ""mixed""; Stage: ""Adult""]",80,"Empoasca vitis","2019-04-12","Barnton","SJ641749","3","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712554""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""River bank""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""Adult""]",81,"Empoasca vitis","2019-08-04","Croft, garden","SJ637932","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712553""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""Adult""]",81,"Empoasca vitis","2019-08-04","Croft, garden","SJ637932","2","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712553""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",82,"Empoasca vitis","2019-04-21","Croft, garden","SJ637932","6","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712552""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 5f""; Sex: ""mixed""; Stage: ""Adult""]",83,"Empoasca vitis","2019-04-06","Croft, garden","SJ637932","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712551""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 5f""; Sex: ""mixed""; Stage: ""Adult""]",83,"Empoasca vitis","2019-04-06","Croft, garden","SJ637932","5","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712551""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 10f""; Sex: ""mixed""; Stage: ""Adult""]",84,"Empoasca vitis","2019-03-20","Croft, garden","SJ637932","1","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712550""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""1m, 10f""; Sex: ""mixed""; Stage: ""Adult""]",84,"Empoasca vitis","2019-03-20","Croft, garden","SJ637932","10","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712550""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""11m, 6f""; Sex: ""mixed""; Stage: ""Adult""]",85,"Empoasca vitis","2019-02-25","Croft, garden","SJ637932","11","Adult male","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712549""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"Cloned","[Count of sex or stage: ""11m, 6f""; Sex: ""mixed""; Stage: ""Adult""]",85,"Empoasca vitis","2019-02-25","Croft, garden","SJ637932","6","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712549""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
"","",86,"Empoasca decipiens","2019-04-21","Croft, garden","SJ637932","1","Adult female","Trapped (netted)","Phil Brighton","Phil Brighton","[iRecord Key: ""iBRC12712547""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Likely""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Stewart, Alan""] [Verified on: ""23/02/2020""] ","Considered correct","Verified by Stewart, Alan 23/02/2020"
